epoch,ORS_dice_coefficient,loss,timestamp,val_ORS_dice_coefficient,val_loss
0,0.8776873,0.10541799245057283,11/03/2023 19:04:23,0.86489356,0.04624244570732117
1,0.8937648,0.09142861167589823,11/03/2023 19:04:27,0.88150036,0.04142514057457447
2,0.89340514,0.09194928771919675,11/03/2023 19:04:30,0.8624298,0.04835670627653599
3,0.8949967,0.09054823923442099,11/03/2023 19:04:33,0.87182397,0.04489240050315857
4,0.8925824,0.09411017988566998,11/03/2023 19:04:37,0.8577404,0.050744349136948586
5,0.8964825,0.09014871578525614,11/03/2023 19:04:40,0.8768462,0.04695585556328297
6,0.90126055,0.08699734845647106,11/03/2023 19:04:44,0.87500036,0.05043203756213188
7,0.8981419,0.0890534547192079,11/03/2023 19:04:47,0.88577485,0.04208013415336609
8,0.90348226,0.0860435845123397,11/03/2023 19:04:51,0.88644075,0.041038040071725845
9,0.9033711,0.08443599784815753,11/03/2023 19:04:54,0.8827256,0.04211384244263172
10,0.9028823,0.08680287613360971,11/03/2023 19:04:57,0.8812475,0.043726906180381775
11,0.90354896,0.08630592160754734,11/03/2023 19:05:01,0.888811,0.040118204429745674
12,0.90170527,0.0872345127441265,11/03/2023 19:05:04,0.8811512,0.04918091557919979
13,0.90405166,0.0856677441685288,11/03/2023 19:05:08,0.8872541,0.04123322665691376
14,0.9048065,0.08463301835236726,11/03/2023 19:05:11,0.887334,0.04140402004122734
15,0.90739244,0.08227440394737102,11/03/2023 19:05:15,0.88521785,0.04161866940557957
16,0.9056187,0.0847871806886461,11/03/2023 19:05:18,0.8703133,0.05840226635336876
17,0.90751624,0.08157030951093744,11/03/2023 19:05:21,0.85292995,0.05136537179350853
18,0.89830697,0.09017577331375193,11/03/2023 19:05:25,0.88223326,0.04395260848104954
19,0.9096389,0.08113238033321168,11/03/2023 19:05:28,0.8856789,0.04298679530620575
20,0.9089604,0.08274686984993794,11/03/2023 19:05:31,0.88669956,0.04138914681971073
21,0.9098408,0.08098791434809013,11/03/2023 19:05:35,0.876961,0.04699365980923176
22,0.9117854,0.0802938977877299,11/03/2023 19:05:38,0.88628095,0.04352489858865738
23,0.8927418,0.10052830637605102,11/03/2023 19:05:41,0.8789611,0.04660128243267536
24,0.90993947,0.08102305939903966,11/03/2023 19:05:45,0.884287,0.044025395065546036
25,0.90989536,0.08144220643573337,11/03/2023 19:05:48,0.87895614,0.04479941911995411
26,0.9121097,0.0793463679375472,11/03/2023 19:05:52,0.8898891,0.04585482366383076
27,0.9126638,0.08054037359025744,11/03/2023 19:05:55,0.87687135,0.05457817576825619
28,0.9095761,0.08204382006768828,11/03/2023 19:05:58,0.8620256,0.05490508861839771
29,0.9113919,0.08030602785724181,11/03/2023 19:06:02,0.8885499,0.044509151950478554
30,0.91215026,0.08060950278132051,11/03/2023 19:06:05,0.888373,0.042545367032289505
31,0.90443975,0.0842213679794912,11/03/2023 19:06:08,0.88769794,0.044378405436873436
32,0.9151505,0.07888911366462707,11/03/2023 19:06:12,0.8741978,0.05432690680027008
33,0.90953505,0.08271218157476849,11/03/2023 19:06:15,0.7960957,0.08688695542514324
34,0.91045225,0.07935398138231702,11/03/2023 19:06:18,0.8919418,0.04188278317451477
35,0.9140134,0.07900834094595026,11/03/2023 19:06:22,0.87202406,0.048126960173249245
36,0.91630405,0.07610418084594939,11/03/2023 19:06:25,0.88596046,0.046240026131272316
37,0.91696113,0.07700727753065251,11/03/2023 19:06:29,0.88512623,0.04816185683012009
38,0.9149866,0.07835725744565328,11/03/2023 19:06:32,0.89010775,0.043471720069646835
39,0.91575325,0.0766764666195269,11/03/2023 19:06:35,0.8779823,0.05175522901117802
40,0.91678756,0.07652774789819011,11/03/2023 19:06:39,0.88092387,0.04683324508368969
41,0.9149917,0.07840401900035364,11/03/2023 19:06:42,0.89186203,0.04360067844390869
42,0.9165424,0.07658671344871874,11/03/2023 19:06:46,0.8688703,0.052382783964276314
43,0.91455126,0.07859519416535342,11/03/2023 19:06:49,0.87457335,0.04923855885863304
44,0.9182898,0.07522417428316894,11/03/2023 19:06:52,0.8794838,0.04899363964796066
45,0.9163974,0.07698599889322563,11/03/2023 19:06:56,0.8866027,0.04573773592710495
46,0.91825914,0.07541686329576704,11/03/2023 19:06:59,0.8740565,0.05246671847999096
47,0.9180788,0.07490649543426654,11/03/2023 19:07:02,0.8892518,0.045027779415249825
48,0.9178299,0.077195404028451,11/03/2023 19:07:06,0.866934,0.05203092098236084
49,0.9198928,0.07402946871739846,11/03/2023 19:07:09,0.8789635,0.04790144972503185
50,0.89688635,0.0927431689368354,11/03/2023 19:07:13,0.8872074,0.04464276321232319
51,0.9212143,0.07267301888377578,11/03/2023 19:07:16,0.89168656,0.04258093424141407
52,0.91928285,0.07598198530850588,11/03/2023 19:07:19,0.8855754,0.045483993366360664
53,0.9216199,0.07300790299971899,11/03/2023 19:07:23,0.8830284,0.04806002788245678
54,0.9183845,0.0754341858404654,11/03/2023 19:07:26,0.8899047,0.0439529363065958
55,0.91796845,0.0751869053752334,11/03/2023 19:07:30,0.8886864,0.04388390854001045
56,0.9207401,0.07336610599800393,11/03/2023 19:07:33,0.8909192,0.04415915161371231
57,0.92258644,0.0732255737538691,11/03/2023 19:07:37,0.88270676,0.04920457489788532
58,0.9215744,0.07173213462034861,11/03/2023 19:07:40,0.88632524,0.04811187833547592
59,0.9205454,0.0755516260586403,11/03/2023 19:07:43,0.8816619,0.048313457518815994
60,0.9214387,0.07249900163323791,11/03/2023 19:07:47,0.88916844,0.044965626671910286
61,0.9222483,0.07326000879208247,11/03/2023 19:07:50,0.89450204,0.045320501551032066
62,0.9188695,0.0770571955928096,11/03/2023 19:07:53,0.8720237,0.05031476728618145
63,0.92248863,0.07191226962539884,11/03/2023 19:07:57,0.8721696,0.055244071409106255
64,0.9220093,0.0730133528234782,11/03/2023 19:08:00,0.87992525,0.04953566938638687
65,0.9227945,0.07156303513933111,11/03/2023 19:08:04,0.87560266,0.05389424413442612
66,0.92066216,0.0746458488482016,11/03/2023 19:08:07,0.8863193,0.04681685380637646
67,0.9235522,0.07121777976000751,11/03/2023 19:08:10,0.8898314,0.04535268619656563
68,0.9220175,0.07280446622106763,11/03/2023 19:08:14,0.8944925,0.04475352168083191
69,0.925811,0.06957229210270775,11/03/2023 19:08:17,0.8764063,0.05313180759549141
70,0.925163,0.07055072892043325,11/03/2023 19:08:21,0.8872509,0.045267969369888306
71,0.9240241,0.07149242537992972,11/03/2023 19:08:24,0.87231815,0.053225498646497726
72,0.9247018,0.07022489850167875,11/03/2023 19:08:27,0.88804996,0.048833658918738365
73,0.919223,0.07707647725387856,11/03/2023 19:08:31,0.8736528,0.05062878131866455
74,0.92232156,0.07282329025091948,11/03/2023 19:08:34,0.8869133,0.047160305082798004
75,0.9251205,0.07073709597742116,11/03/2023 19:08:38,0.8856708,0.04713396169245243
76,0.927409,0.06809409807125727,11/03/2023 19:08:41,0.89472044,0.04477512650191784
77,0.9248982,0.07231937296412609,11/03/2023 19:08:44,0.8833672,0.04783189296722412
78,0.9270746,0.06909658605301822,11/03/2023 19:08:48,0.8848677,0.05005168169736862
79,0.9266806,0.06900866660806868,11/03/2023 19:08:51,0.8897662,0.0474016722291708
80,0.90193367,0.09102843911559494,11/03/2023 19:08:55,0.88479733,0.04302569106221199
81,0.92386276,0.07019886976038968,11/03/2023 19:08:58,0.88733697,0.04639832116663456
82,0.92646813,0.06943710565015122,11/03/2023 19:09:01,0.8868226,0.047359321266412735
83,0.9253991,0.07020325550326595,11/03/2023 19:09:05,0.8948065,0.04456945322453976
84,0.92453635,0.07141563594341278,11/03/2023 19:09:08,0.8879461,0.04651534929871559
85,0.926475,0.07010884260137876,11/03/2023 19:09:12,0.89236784,0.04402528330683708
86,0.92550856,0.07162903607995422,11/03/2023 19:09:15,0.8746774,0.0524582676589489
87,0.924521,0.07100662969880633,11/03/2023 19:09:19,0.8897704,0.04516307823359966
88,0.92256135,0.07315499081655785,11/03/2023 19:09:22,0.89605767,0.04457145556807518
89,0.93062276,0.0658806613198033,11/03/2023 19:09:26,0.8944762,0.04746762290596962
90,0.92853326,0.06830068346526888,11/03/2023 19:09:29,0.89396346,0.043716518208384514
91,0.91193837,0.0870324397528613,11/03/2023 19:09:32,0.8879607,0.04508800432085991
92,0.9267269,0.06866884157061577,11/03/2023 19:09:36,0.8955121,0.043741608038544655
93,0.9260914,0.06978387636718926,11/03/2023 19:09:39,0.88983065,0.045306263491511345
94,0.92843175,0.06832176446914673,11/03/2023 19:09:43,0.89140034,0.04760666936635971
95,0.92031586,0.0791370784242948,11/03/2023 19:09:46,0.8353975,0.06656417436897755
96,0.92085767,0.07301472331638689,11/03/2023 19:09:49,0.88467807,0.048189667984843254
97,0.92778224,0.06849220190887098,11/03/2023 19:09:53,0.8941851,0.045283617451786995
98,0.92625666,0.06994704077089274,11/03/2023 19:09:56,0.8911616,0.045080894604325294
99,0.9252857,0.07170360927228574,11/03/2023 19:10:00,0.8882875,0.04860777035355568
